Version;Filename;LOC;Age;Num. Revisions;ChangeSet;Average ChangeSet;MAX ChangeSet;Number of Authors;LOC Added;Average Loc Added;Buggyness
1;core/src/main/java/org/apache/syncope/core/persistence/beans/UserRequest.java;97;81.0;7;4550;650.0;1273;3;194;27.714285714285715;no
1;core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttr.java;138;147.14285714285714;8;8282;1035.25;3018;3;183;22.875;no
1;core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttrUniqueValue.java;75;147.14285714285714;6;6977;1162.8333333333333;2930;3;83;13.833333333333334;no
1;core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MAttrValue.java;61;147.14285714285714;5;5792;1158.4;2748;3;64;12.8;no
1;core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MDerAttr.java;65;147.14285714285714;6;6977;1162.8333333333333;2930;3;88;14.666666666666666;no
1;core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MDerSchema.java;37;147.14285714285714;4;5601;1400.25;2747;2;32;8.0;no
1;core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MSchema.java;34;147.14285714285714;5;6814;1362.8;2930;2;34;6.8;no
1;core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirAttr.java;72;147.14285714285714;9;8236;915.1111111111111;3014;5;113;12.555555555555555;no
1;core/src/main/java/org/apache/syncope/core/persistence/beans/membership/MVirSchema.java;37;147.14285714285714;4;5601;1400.25;2747;2;32;8.0;no
1;core/src/main/java/org/apache/syncope/core/persistence/beans/membership/Membership.java;202;147.14285714285714;10;8646;864.6;3026;4;352;35.2;no
1;core/src/main/java/org/apache/syncope/core/persistence/beans/package-info.java;26;147.14285714285714;3;6650;2216.6666666666665;3139;2;20;6.666666666666667;no
1;core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttr.java;135;147.14285714285714;8;8282;1035.25;3018;3;180;22.5;no
1;core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrUniqueValue.java;75;147.14285714285714;6;6977;1162.8333333333333;2930;3;84;14.0;no
1;core/src/main/java/org/apache/syncope/core/persistence/beans/role/RAttrValue.java;61;147.14285714285714;5;5794;1158.8;2748;3;64;12.8;no
1;core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerAttr.java;65;147.14285714285714;6;6977;1162.8333333333333;2930;3;89;14.833333333333334;no
1;core/src/main/java/org/apache/syncope/core/persistence/beans/role/RDerSchema.java;35;147.14285714285714;4;5601;1400.25;2747;2;30;7.5;no
1;core/src/main/java/org/apache/syncope/core/persistence/beans/role/RSchema.java;34;147.14285714285714;5;6814;1362.8;2930;2;34;6.8;no
1;core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirAttr.java;72;147.14285714285714;9;7699;855.4444444444445;2930;4;102;11.333333333333334;no
1;core/src/main/java/org/apache/syncope/core/persistence/beans/role/RVirSchema.java;37;147.14285714285714;4;5601;1400.25;2747;2;32;8.0;no
1;core/src/main/java/org/apache/syncope/core/persistence/beans/role/SyncopeRole.java;422;147.14285714285714;15;12216;814.4;3044;5;1337;89.13333333333334;no
1;core/src/main/java/org/apache/syncope/core/persistence/beans/user/SyncopeUser.java;550;147.14285714285714;34;16779;493.5;3063;8;1108;32.588235294117645;yes
1;core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttr.java;156;147.14285714285714;8;8282;1035.25;3018;3;188;23.5;no
1;core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttrUniqueValue.java;75;147.14285714285714;6;6977;1162.8333333333333;2930;3;84;14.0;no
1;core/src/main/java/org/apache/syncope/core/persistence/beans/user/UAttrValue.java;61;147.14285714285714;5;5794;1158.8;2748;3;64;12.8;no
1;core/src/main/java/org/apache/syncope/core/persistence/beans/user/UDerAttr.java;65;147.14285714285714;6;6977;1162.8333333333333;2930;3;78;13.0;no
1;core/src/main/java/org/apache/syncope/core/persistence/beans/user/UDerSchema.java;37;147.14285714285714;5;6686;1337.2;2928;2;32;6.4;no
1;core/src/main/java/org/apache/syncope/core/persistence/beans/user/USchema.java;38;147.14285714285714;6;7288;1214.6666666666667;2930;2;36;6.0;no
1;core/src/main/java/org/apache/syncope/core/persistence/beans/user/UVirAttr.java;75;147.14285714285714;7;7292;1041.7142857142858;2930;3;88;12.571428571428571;no
