% 1. Title: Bookkeeper
% 
% 2. Sources:
%      (a) Domenico Verde
% 
@RELATION bookkeeper

@ATTRIBUTE version  string
@ATTRIBUTE filename string
@ATTRIBUTE loc numeric
@ATTRIBUTE age numeric
@ATTRIBUTE num-revisions numeric
@ATTRIBUTE changeset numeric
@ATTRIBUTE avg-changeset numeric
@ATTRIBUTE max-changeset numeric
@ATTRIBUTE num-authors numeric
@ATTRIBUTE loc-added numeric
@ATTRIBUTE avg-loc-added numeric
@ATTRIBUTE buggyness {yes, no}


@DATA
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,222,376.0,66,13768,208.6060606060606,3010,24,361,5.46969696969697,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,383,436.57142857142856,112,16014,142.98214285714286,3197,27,590,5.267857142857143,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,257,438.14285714285717,55,14444,262.6181818181818,3197,16,429,7.8,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,199,400.85714285714283,22,11075,503.40909090909093,3193,10,179,8.136363636363637,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,520,389.14285714285717,29,11308,389.9310344827586,3157,11,716,24.689655172413794,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,210,400.85714285714283,16,10093,630.8125,3193,10,251,15.6875,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,150,389.14285714285717,16,10585,661.5625,3157,7,190,11.875,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,104,368.57142857142856,21,11042,525.8095238095239,2976,9,334,15.904761904761905,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,184,422.2857142857143,50,13947,278.94,3155,19,1191,23.82,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,81,363.14285714285717,27,9053,335.2962962962963,2238,9,196,7.2592592592592595,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,215,445.14285714285717,73,14537,199.13698630136986,3199,21,817,11.191780821917808,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,63,422.2857142857143,19,11031,580.578947368421,3155,12,39,2.0526315789473686,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,527,97.71428571428571,15,2495,166.33333333333334,733,4,598,39.86666666666667,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,579,469.42857142857144,115,16439,142.94782608695652,3197,28,3195,27.782608695652176,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,154,362.14285714285717,5,6501,1300.2,2227,5,168,33.6,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,179,343.2857142857143,6,3741,623.5,892,4,21,3.5,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,154,438.14285714285717,7,9014,1287.7142857142858,3194,5,19,2.7142857142857144,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,769,333.7142857142857,11,3777,343.3636363636364,952,5,844,76.72727272727273,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,215,435.57142857142856,42,13932,331.7142857142857,3193,20,510,12.142857142857142,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,60,339.7142857142857,5,2549,509.8,982,5,60,12.0,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,44,341.14285714285717,10,4247,424.7,869,8,119,11.9,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,104,365.57142857142856,18,8596,477.55555555555554,2274,10,694,38.55555555555556,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,44,348.7142857142857,6,3397,566.1666666666666,985,5,36,6.0,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,100,374.14285714285717,11,8357,759.7272727272727,2463,9,77,7.0,yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,100,389.42857142857144,16,10553,659.5625,3158,9,127,7.9375,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieLayoutVersionTest.java,252,16.714285714285715,5,704,140.8,358,2,297,59.4,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java,96,425.0,45,13496,299.9111111111111,3206,11,2161,48.022222222222226,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java,67,386.7142857142857,12,9311,775.9166666666666,2977,8,38,3.1666666666666665,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java,613,367.7142857142857,46,12634,274.6521739130435,2915,12,520,11.304347826086957,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCacheTest.java,138,21.857142857142858,7,889,127.0,376,2,148,21.142857142857142,no
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java,349,402.57142857142856,23,11743,510.5652173913044,3193,7,113,4.913043478260869,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalAsyncLedgerOpsTest.java,53,29.0,2,692,346.0,411,1,47,23.5,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieFailureTest.java,53,29.0,2,692,346.0,411,1,47,23.5,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieReadWriteTest.java,54,29.0,2,692,346.0,411,1,47,23.5,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalBookieRecoveryTest.java,52,29.0,2,692,346.0,411,1,46,23.0,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/HierarchicalLedgerDeleteTest.java,53,29.0,3,787,262.3333333333333,411,1,47,15.666666666666666,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java,142,319.0,11,5324,484.0,1141,6,195,17.727272727272727,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java,268,353.57142857142856,20,10420,521.0,2593,8,162,8.1,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java,120,143.0,8,2449,306.125,833,3,146,18.25,no
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,263,359.7142857142857,13,7030,540.7692307692307,1734,8,52,4.0,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java,182,330.7142857142857,20,2474,123.7,925,5,442,22.1,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java,238,435.57142857142856,36,13537,376.02777777777777,3193,13,180,5.0,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java,312,468.57142857142856,21,11480,546.6666666666666,3197,8,149,7.095238095238095,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java,228,331.42857142857144,16,8049,503.0625,2239,6,91,5.6875,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,726,435.57142857142856,29,11789,406.51724137931035,3193,11,552,19.03448275862069,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java,96,414.7142857142857,18,11264,625.7777777777778,3193,8,52,2.888888888888889,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java,80,349.0,9,4735,526.1111111111111,1143,6,24,2.6666666666666665,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java,184,435.57142857142856,20,11565,578.25,3193,9,68,3.4,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java,123,366.2857142857143,12,9037,753.0833333333334,2813,7,45,3.75,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java,61,333.85714285714283,8,7494,936.75,2314,5,23,2.875,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,169,349.0,18,5750,319.44444444444446,1105,7,63,3.5,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerRecoveryTest.java,94,89.0,7,1642,234.57142857142858,553,3,169,24.142857142857142,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java,123,349.85714285714283,13,4775,367.3076923076923,1040,7,161,12.384615384615385,yes
1,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java,66,97.71428571428571,7,2269,324.14285714285717,733,3,73,10.428571428571429,no
1,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,79,225.71428571428572,2,1002,501.0,610,2,72,36.0,no
1,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,49,225.71428571428572,2,1002,501.0,610,2,42,21.0,no
1,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,55,258.85714285714283,4,1437,359.25,610,3,56,14.0,no
1,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,70,258.85714285714283,5,2021,404.2,653,4,95,19.0,yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,244,258.85714285714283,9,2458,273.1111111111111,647,5,406,45.111111111111114,no
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,139,258.85714285714283,8,2877,359.625,595,5,153,19.125,yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,142,258.85714285714283,10,3059,305.9,591,5,168,16.8,yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,182,258.85714285714283,6,1900,316.6666666666667,621,5,201,33.5,no
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,52,258.85714285714283,3,1276,425.3333333333333,612,3,47,15.666666666666666,no
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,133,258.85714285714283,7,1727,246.71428571428572,618,4,196,28.0,no
1,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,154,258.85714285714283,8,2739,342.375,669,5,178,22.25,yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,64,258.85714285714283,4,1768,442.0,654,4,69,17.25,no
1,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,155,258.85714285714283,7,2326,332.2857142857143,640,5,196,28.0,yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,81,258.85714285714283,3,1276,425.3333333333333,612,3,78,26.0,no
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,43,258.85714285714283,2,1061,530.5,669,2,37,18.5,no
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,44,258.85714285714283,3,1276,425.3333333333333,612,3,40,13.333333333333334,no
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,45,258.85714285714283,3,1276,425.3333333333333,612,3,40,13.333333333333334,no
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,101,258.85714285714283,9,2720,302.22222222222223,708,5,183,20.333333333333332,yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,93,258.85714285714283,7,2672,381.7142857142857,727,4,105,15.0,yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,76,258.85714285714283,8,2711,338.875,708,5,97,12.125,yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,119,78.0,8,1686,210.75,493,4,142,17.75,yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,335,258.85714285714283,16,3175,198.4375,690,5,620,38.75,yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,89,258.85714285714283,8,2711,338.875,708,5,120,15.0,yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ClientChannelPipelineFactory.java,64,78.0,4,1357,339.25,493,3,63,15.75,no
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,128,78.0,8,1670,208.75,493,4,140,17.5,yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,375,225.71428571428572,13,2669,205.30769230769232,776,4,484,37.23076923076923,yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,230,258.85714285714283,14,3033,216.64285714285714,708,5,375,26.785714285714285,yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,591,258.85714285714283,20,3355,167.75,591,5,1040,52.0,yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,371,78.0,11,1795,163.1818181818182,493,4,442,40.18181818181818,yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,104,78.0,9,1726,191.77777777777777,493,4,124,13.777777777777779,yes
1,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,47,258.85714285714283,2,1061,530.5,669,2,41,20.5,no
1,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,71,258.85714285714283,3,1276,425.3333333333333,612,3,81,27.0,no
1,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,51,258.85714285714283,5,1688,337.6,618,4,64,12.8,no
1,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,54,258.85714285714283,3,1276,425.3333333333333,612,3,51,17.0,no
1,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,191,258.85714285714283,5,1553,310.6,611,4,203,40.6,no
1,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,55,258.85714285714283,2,1061,530.5,669,2,49,24.5,no
1,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,56,258.85714285714283,2,1061,530.5,669,2,50,25.0,no
1,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,103,258.85714285714283,4,2127,531.75,827,4,101,25.25,yes
1,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,144,258.85714285714283,3,1441,480.3333333333333,616,3,143,47.666666666666664,no
1,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,49,258.85714285714283,2,1061,530.5,669,2,43,21.5,no
1,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,48,258.85714285714283,2,1061,530.5,669,2,42,21.0,no
1,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,62,258.85714285714283,3,1441,480.3333333333333,616,3,59,19.666666666666668,no
1,hedwig-client/src/test/java/org/apache/hedwig/client/AppTest.java,57,173.0,3,1900,633.3333333333334,826,2,52,17.333333333333332,no
1,hedwig-client/src/test/java/org/apache/hedwig/util/TestFileUtils.java,47,258.85714285714283,4,2230,557.5,680,3,44,11.0,no
1,hedwig-client/src/test/java/org/apache/hedwig/util/TestHedwigSocketAddress.java,110,258.85714285714283,5,2410,482.0,680,3,122,24.4,no
1,hedwig-client/src/test/java/org/apache/hedwig/util/TestPathUtils.java,60,258.85714285714283,4,2230,557.5,680,3,59,14.75,no
1,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,168,258.85714285714283,9,2364,262.6666666666667,640,5,268,29.77777777777778,yes
1,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,6101,237.14285714285714,18,2652,147.33333333333334,638,4,31315,1739.7222222222222,yes
1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,159,258.85714285714283,3,1276,425.3333333333333,612,3,155,51.666666666666664,no
1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,49,258.85714285714283,6,2046,341.0,665,4,70,11.666666666666666,yes
1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,47,258.85714285714283,4,1691,422.75,632,4,101,25.25,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,110,258.85714285714283,6,2506,417.6666666666667,752,4,160,26.666666666666668,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,109,258.85714285714283,11,3021,274.6363636363636,632,5,160,14.545454545454545,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,97,258.85714285714283,7,2577,368.14285714285717,793,6,130,18.571428571428573,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,106,258.85714285714283,6,2514,419.0,694,4,154,25.666666666666668,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,51,258.85714285714283,3,1557,519.0,638,3,47,15.666666666666666,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,295,258.85714285714283,21,3472,165.33333333333334,723,5,735,35.0,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,37,258.85714285714283,5,2358,471.6,779,5,37,7.4,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,117,258.85714285714283,2,1061,530.5,669,2,111,55.5,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,41,258.85714285714283,3,1276,425.3333333333333,612,3,36,12.0,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,87,258.85714285714283,4,1925,481.25,640,4,90,22.5,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,33,258.85714285714283,2,1061,530.5,669,2,27,13.5,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,34,258.85714285714283,2,1061,530.5,669,2,28,14.0,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,35,258.85714285714283,10,2582,258.2,639,4,101,10.1,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,567,258.85714285714283,26,3719,143.03846153846155,591,5,1326,51.0,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,70,258.85714285714283,4,1571,392.75,617,4,83,20.75,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,35,258.85714285714283,3,1276,425.3333333333333,612,3,30,10.0,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,70,258.85714285714283,4,1571,392.75,617,4,73,18.25,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,43,258.85714285714283,3,1276,425.3333333333333,612,3,40,13.333333333333334,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,74,258.85714285714283,6,1867,311.1666666666667,622,5,106,17.666666666666668,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,159,258.85714285714283,14,3298,235.57142857142858,601,5,370,26.428571428571427,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,78,258.85714285714283,7,2766,395.14285714285717,695,5,116,16.571428571428573,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,370,258.85714285714283,22,3705,168.4090909090909,591,5,623,28.318181818181817,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,82,258.85714285714283,3,1276,425.3333333333333,612,3,78,26.0,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,164,258.85714285714283,9,3049,338.77777777777777,591,5,178,19.77777777777778,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,742,258.85714285714283,20,3528,176.4,591,6,1786,89.3,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,80,258.85714285714283,3,1276,425.3333333333333,612,3,76,25.333333333333332,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,99,258.85714285714283,7,2772,396.0,595,5,117,16.714285714285715,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,28,258.85714285714283,2,1061,530.5,669,2,22,11.0,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,432,258.85714285714283,11,3184,289.45454545454544,591,6,516,46.90909090909091,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,68,258.85714285714283,2,1061,530.5,669,2,62,31.0,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,64,258.85714285714283,4,1661,415.25,622,4,63,15.75,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,97,258.85714285714283,5,1810,362.0,621,4,104,20.8,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,33,258.85714285714283,3,1276,425.3333333333333,612,3,28,9.333333333333334,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,83,258.85714285714283,3,1276,425.3333333333333,612,3,79,26.333333333333332,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,709,258.85714285714283,18,3550,197.22222222222223,569,5,1125,62.5,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,69,258.85714285714283,3,1276,425.3333333333333,612,3,67,22.333333333333332,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,43,258.85714285714283,3,1662,554.0,639,3,54,18.0,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,70,258.85714285714283,3,1276,425.3333333333333,612,3,65,21.666666666666668,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,130,258.85714285714283,4,1801,450.25,665,4,136,34.0,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,165,258.85714285714283,11,3121,283.72727272727275,591,5,204,18.545454545454547,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,42,258.85714285714283,4,1598,399.5,616,4,43,10.75,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,63,258.85714285714283,4,2127,531.75,827,4,61,15.25,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,68,258.85714285714283,2,1061,530.5,669,2,62,31.0,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,135,258.85714285714283,7,2468,352.57142857142856,793,5,147,21.0,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,79,258.85714285714283,5,2347,469.4,793,5,78,15.6,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,88,258.85714285714283,6,2514,419.0,694,4,92,15.333333333333334,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,80,258.85714285714283,2,1061,530.5,669,2,74,37.0,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,54,258.85714285714283,3,1323,441.0,610,3,50,16.666666666666668,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,66,258.85714285714283,4,1734,433.5,640,4,81,20.25,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,76,258.85714285714283,5,1628,325.6,609,4,94,18.8,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,186,258.85714285714283,10,2265,226.5,638,5,477,47.7,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,59,258.85714285714283,2,1061,530.5,669,2,53,26.5,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,456,258.85714285714283,21,3593,171.0952380952381,591,6,977,46.523809523809526,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,45,258.85714285714283,4,1576,394.0,636,3,83,20.75,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,84,258.85714285714283,9,2752,305.77777777777777,647,5,150,16.666666666666668,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,70,258.85714285714283,11,2937,267.0,642,5,218,19.818181818181817,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MessageFilter.java,37,73.57142857142857,3,1153,384.3333333333333,467,3,32,10.666666666666666,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,63,258.85714285714283,3,1276,425.3333333333333,612,3,61,20.333333333333332,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,110,258.85714285714283,6,2123,353.8333333333333,660,4,133,22.166666666666668,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/yesFilter.java,38,73.57142857142857,3,1160,386.6666666666667,467,2,33,11.0,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java,232,66.85714285714286,4,1189,297.25,431,3,279,69.75,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,193,258.85714285714283,9,2906,322.8888888888889,723,5,362,40.22222222222222,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,81,258.85714285714283,6,2537,422.8333333333333,723,4,113,18.833333333333332,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,34,258.85714285714283,2,1061,530.5,669,2,28,14.0,no
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,58,258.85714285714283,5,2352,470.4,786,4,61,12.2,yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,434,258.85714285714283,11,3206,291.45454545454544,591,6,615,55.90909090909091,yes
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,110,258.85714285714283,3,1276,425.3333333333333,612,3,134,44.666666666666664,no
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,41,258.85714285714283,3,1441,480.3333333333333,616,3,36,12.0,no
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,104,258.85714285714283,3,1276,425.3333333333333,612,3,99,33.0,no
1,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,84,258.85714285714283,7,2763,394.7142857142857,608,5,134,19.142857142857142,yes
1,hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java,63,258.85714285714283,3,1276,425.3333333333333,612,3,60,20.0,no
